               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.035589,            0.040661,            0.007331,             0.76059,             0.62546,             0.65243,             0.39638,             0.03223,            0.034838,           0.0099689,            0.003268,            0.003268,            0.003268
                 138,            0.035656,            0.040957,           0.0073454,             0.75959,              0.6251,             0.65278,             0.39657,            0.032221,            0.034834,           0.0099699,           0.0032185,           0.0032185,           0.0032185
                 139,            0.035579,            0.040795,           0.0072456,             0.76039,             0.62461,             0.65278,             0.39679,            0.032211,             0.03483,           0.0099692,            0.003169,            0.003169,            0.003169
                 140,            0.035835,            0.040789,           0.0073653,             0.75928,             0.62412,             0.65303,             0.39669,            0.032206,            0.034826,            0.009967,           0.0031195,           0.0031195,           0.0031195
                 141,            0.035409,            0.040519,           0.0069557,             0.76173,             0.62288,             0.65313,             0.39642,              0.0322,            0.034821,           0.0099649,             0.00307,             0.00307,             0.00307
                 142,             0.03552,            0.040696,           0.0071138,             0.76002,             0.62294,             0.65244,             0.39618,            0.032194,             0.03482,           0.0099622,           0.0030205,           0.0030205,           0.0030205
                 143,            0.035487,            0.040648,           0.0070309,             0.75874,             0.62233,             0.65248,             0.39643,            0.032188,            0.034815,           0.0099607,            0.002971,            0.002971,            0.002971
                 144,            0.035139,            0.039894,           0.0070022,             0.75559,             0.62234,             0.65237,             0.39638,            0.032182,            0.034812,           0.0099605,           0.0029215,           0.0029215,           0.0029215
                 145,            0.035149,            0.040243,           0.0067845,             0.74739,             0.62277,             0.65227,             0.39658,            0.032176,            0.034811,           0.0099619,            0.002872,            0.002872,            0.002872
                 146,            0.035257,            0.039864,            0.006754,             0.74837,             0.62125,             0.65218,               0.397,             0.03217,            0.034809,           0.0099619,           0.0028225,           0.0028225,           0.0028225
                 147,            0.035026,            0.040243,           0.0068758,             0.77534,             0.61684,             0.65196,             0.39702,            0.032165,            0.034808,           0.0099633,            0.002773,            0.002773,            0.002773
                 148,            0.035239,            0.040198,           0.0067681,             0.77709,             0.61567,             0.65193,             0.39717,            0.032159,            0.034804,           0.0099626,           0.0027235,           0.0027235,           0.0027235
                 149,            0.035018,            0.039853,           0.0068245,             0.77791,             0.61552,             0.65203,             0.39682,            0.032153,            0.034804,           0.0099638,            0.002674,            0.002674,            0.002674
                 150,            0.035028,            0.039943,            0.006673,             0.77673,             0.61607,             0.65206,             0.39694,            0.032147,            0.034803,           0.0099652,           0.0026245,           0.0026245,           0.0026245
                 151,             0.03501,            0.040007,           0.0064883,             0.77698,             0.61611,               0.652,              0.3967,            0.032142,            0.034803,           0.0099634,            0.002575,            0.002575,            0.002575
                 152,            0.034918,            0.040057,           0.0066032,             0.77639,              0.6166,             0.65205,             0.39671,            0.032135,            0.034802,           0.0099634,           0.0025255,           0.0025255,           0.0025255
                 153,             0.03484,            0.040199,           0.0064338,             0.77928,             0.61495,             0.65225,             0.39691,            0.032128,            0.034805,           0.0099634,            0.002476,            0.002476,            0.002476
                 154,            0.034834,            0.039518,           0.0063495,              0.7786,             0.61567,             0.65209,             0.39718,            0.032123,            0.034806,           0.0099634,           0.0024265,           0.0024265,           0.0024265
                 155,            0.034709,            0.039263,           0.0063019,             0.77836,             0.61614,               0.652,             0.39713,            0.032114,            0.034805,           0.0099632,            0.002377,            0.002377,            0.002377
                 156,            0.034606,            0.038764,           0.0063166,              0.7454,             0.61692,             0.65221,             0.39728,            0.032107,            0.034805,           0.0099618,           0.0023275,           0.0023275,           0.0023275
